chunk_id,chunk_string,source,metadata_tags
red_flags_2_0005,"as a self-contained screening tool should not be recommended. The combination of multiple RFs promises to increase diagnostic accuracy and could grow into an excellent screening tool for thoracolumbar pain. ARTICLE HISTORY Received 1 January 2020 Revised 28 July 2020 Accepted 29 July 2020 KEYWORDS Low back pain; chest pain; differential diagnosis; referral and consultation; Red Flag Introduction Rationale Low back pain (LBP) is a common condition worldwide and it is experienced by 50 –80% of adults during the lifetime [ 1,2]. In about 90% of cases, LBP is defined as non-specific due to the unrecognisable musculoskeletal causes [ 1,3]. Conversely, between 1 and 4% of cases, LBP is related to specific conditions such as fractures, malignancy, infections, or cauda equina syndrome (CES) [4]. Upper back pain (UBP) is defined as pain in the area of the spine above the base of the rib cage and below the neck, particu- larly, in the region of the thoracic spine, between the boundaries of T1 –T12 and across the posterior aspect of the trunk [ 5,6]. Given that the one-year prevalence for UBP ranges from 15 to 34.8% in CONTACT Filippo Maselli masellifilippo76@gmail.com Department of",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=5;chunk_method=pypdf
red_flags_2_0006,"Neurosciences, Rehabilitation, Ophthalmology, Genetic and Maternal Infantile Sciences (DINOGMI), University of Genoa – Campus of Savona, Savona, Italy /C3 These authors contributed equally to this work. Supplemental data for this article can be accessed here. /C2232020 Informa UK Limited, trading as Taylor & Francis Group DISABILITY AND REHABILITATION 2022, VOL. 44, NO. 8, 1190 –1206 https://doi.org/10.1080/09638288.2020.1804626",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=6;chunk_method=pypdf
red_flags_2_0007,"the adult population it is an ordinary presentation in direct access clinical settings [ 6]. Chest pain (CP) represents the second reason for access to the Emergency Department (ED) with a prevalence rate of 25% [ 7]. Although only in 20% of cases CP has a non-musculoskeletal cause, this condition continues to be a challenge for professionals; in fact, 50 –80% of patients are discharged from ED without clear diagnosis [ 7]. The most significant serious pathologies mimicking CP are pulmonary, cardiovascular, or gastrointestinal disorders and it would be estimated that less than 35% of subjects with CP need a healthcare intervention such as physiotherapy and rehabilitation [ 8]. Considered together, LBP, UBP, and CP represent the painful areas between the front trunk and the back (from chest to the back between T1 vertebra and the inferior gluteal fold) [ 9,10]. In the context of this systematic review, we refer to thoracolumbar pain (TLP) as pain experienced in the region of lumbar and sacral spine, including L1-S4 segments to the lower back down to the inferior gluteal fold, and thoracic spine between T1 and T12 and across the posterior aspect of the trunk. Furthermore, we included",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=7;chunk_method=pypdf
red_flags_2_0008,"the area of the chest wall, from breastbone to the costal region on the anterior aspect of the trunk. According to the definition, Red Flags (RFs) consist of signs and symptoms that are related to a serious underlying pathology, and may indicate more diagnostic testing is necessary before the appropriate care can be delivered [ 11,12] challenging and RFs may be detected by the healthcare professionals (i.e., physicians, nurses, physiotherapists, chiropractors, etc.). Four clinical guide- lines suggest taking a careful patient ’s history and physical exam- ination as the optimal approach aimed to recognise RFs [11,13–15]. For a long time, RFs were considered a reference point in direct access clinical settings, aimed to reduce the risk of a con- traindicated intervention and identify as soon as possible an appropriate treatment for the patient [ 11]. Over the last years, six systematic and narrative reviews concerning spinal pain were published proving that RFs have low diagnostic accuracy and sev- eral rates of false-positive, especially when used self-contained screening tool [ 12,14,16–19]. Nevertheless, the recently published positional statement by Finucane et al. has reported",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=8;chunk_method=pypdf
red_flags_2_0009,"that RFs remain the best tools at the clinician ’s disposal to raise suspicion of serious pathologies, and their combined use improves the diagnostic accuracy [ 20]. In current literature, there are no published systematic reviews concerning RFs for TLP. Conversely, six systematic reviews regard- ing vertebral fracture and/or malignancy namely for LBP have already been published [ 13,14,17,21–23], but the association with CP has not been proven and the included studies are mostly dated. Particularly, the RFs with the highest post-test probability to detect vertebral fracture are: older age; use of corticosteroids; major trauma; distracting painful injury; tenderness; female gen- der; and presence of contusion or abrasion [ 4,14,17,21 ,23]. Concerning malignancy, the most important RF is the previous history of cancer. Up to now, there are only narrative reviews regarding CP and the main RFs are: previous history of cardiovas- cular disorders, dyspnoea, pain radiating to upper limbs and cough [ 24–26]. Regarding the methodological quality of the current systematic and narrative reviews on TLP, only four systematic reviews [14,17,21,23] stated the establishment of the methods prior",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=9;chunk_method=pypdf
red_flags_2_0010,"to the commencement of the review and only three [ 13,17,21] used a comprehensive literature search strategy. In details, Downie and Williams et al. [ 17,21] thoroughly explained the selection of study designs for inclusion in the review and provided a list of excluded studies with reasons for the exclusion. In a low number of reviews, the data extraction process was performed by at least two authors and the majority of the studies did not use an adequate tool for quality assessment of the included primary studies. The study of Verhagen et al. [ 4] in 2016 compared the RFs included in the major international guidelines, observing that only three out of the 16 guidelines have any evidence to support RF screening. Most guidelines did not endorse the same set of RFs and most recommendations were not supported by reliable diagnostic accuracy data [ 4]. However, the use of RFs is still advo- cated [ 4,22,23]. Finally, the methodological quality of the studies concerning CP was generally low and based upon experts ’ opin- ion without references to any primary study [ 27]. According to recent literature [ 4,21–23,28], there is a strong need to investigate the most-commonly adopted RFs for",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=10;chunk_method=pypdf
red_flags_2_0011,"TLP and their diagnostic accuracy to improve the screening process of ser- ious pathologies by healthcare professionals in direct access clin- ical settings. Objectives of the study The aims of this systematic review are: (a) to identify; and (b) to evaluate the most important RFs to take into account during the assessment of patients with TLP by healthcare professionals in dir- ect access clinical settings. Materials and methods Protocol This systematic review was conducted according to the guidelines of the PRISMA statement [ 29]. The panel of the authors of this systematic review: (a) has extensive experience in performing sys- tematic reviews and (b) presented specific clinical expertise and training in the screening of patients with TLP. Overall, Cohen ’s Kappa ( K) was used to quantify the inter-rater agreement between the two authors (FM, MP) for full-text selection. Cohen ’s K was interpreted according to Altman ’s definition [ 30]: k < 2 poor, 0.2<k < 0.4 fair, 0.41 <k < 0.60 moderate, 0.61 <k < 0.80 good, 0.81<k < 1.00 excellent [ 31]. A confidence interval of 95% was cal- culated (95% CI). Disagreements were solved by a third reviewer (MT) not involved in the data",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=11;chunk_method=pypdf
red_flags_2_0012,"extraction process. Search strategy An electronic search was performed independently by two reviewers (FM and MP) under the supervision of a third author (MT) between September 2018 and June 2020 on Pubmed, Web of Science, Cochrane Library, Pedro, Scielo, CINAHL, and Google Scholar. The search strings were developed according to the PI(C)O model of clinical question (participants, interventions, and outcomes) [ 29]. To make the search strategies sensitive, we did not insert key words for comparisons. The PI(C)O model and the full search strategy for all databases are available in the Supplementary Materials (Supplementary Files 1 and 2 ). Where possible MeSH (Medical Subject Headings) terms were used and combined with Boolean operators (AND, OR, NOT). Additionally, we conducted a manual search of all bibliographies of the studies assessed for the subsequent full-text selection. In addition, grey literature was screened (i.e., thesis, conference reports, expert opinions, and books) via web. THE DIAGNOSTIC VALUE OF RED FLAGS 1191",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=12;chunk_method=pypdf
red_flags_2_0013,"Eligibility criteria To be eligible, full-texts had to be observational studies published in English or Italian language. Publication date was restricted from 01 January 1999 to nowadays. No age of participants restric- tions was applied. Study selection All titles and abstracts were screened independently by two reviewers (FM and MP) under the supervision of a third author (MT). All the studies investigating the identification and/or the evaluation of RFs or specific sign and symptoms of serious pathol- ogies in TLP patients were included. Where appropriate authors were contacted in order to obtain the full-text paper. Finally, full- texts were independently screened and assessed for eligibility by two reviewers (FM, MP). Inter-rater agreement Cohen’s Kappa ( K) was used to quantify the inter-rater agreement between two authors (FM, MP) for full-text selection, between three authors (FM, MP, and GR) for the data extraction and between four authors (FM, MP, VB, and LS) for the quality assess- ment. Cohen ’s K was interpreted according to Altman ’s definition [32]: k < 2 poor, 0.2 <k < 0.4 fair, 0.41 <k < 0.60 moderate, 0.61<k < 0.80 good, 0.81 <k < 1.00 excellent. Data extraction",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=13;chunk_method=pypdf
red_flags_2_0014,"Three authors (FM, MP, and GR) individually extracted data using a data extraction form developed in line with the PI(C)O model of the clinical question and adapted from the Cochrane Collaboration guidelines (Cochrane Handbook 5-1) [ 29,71]. Data extraction was organised as follows: (a) authors; (b) publication year; (c) study design; (d) study population; (e) study objectives; (f) RFs identified; and (g) diagnostic accuracy levels for each RF. All RFs for serious pathologies were identified and where possible diagnostic accuracy was analysed: positive likelihood ratio (LR þ); negative likelihood ratio (LR –); sensibility (Sn); and specificity (Sp). The LRs use the sensitivity and specificity of the test to determine whether a test result usefully changes the probability that a con- dition (such as a disease state) exists. Reference values for LR are reported in Supplementary Materials (Supplementary File 3 )[ 72]. The results were screened using the Ryyan software for the man- agement of systematic reviews [ 73]. Bibliography was handled using the Mendeley software [ 74]. The interpretation for LR data and the full-text exclusion with reason are reported in Supplementary Materials",title: The diagnostic value of Red Flags in thoracolumbar pain: a systematic review | author: Maselli F | year: 2022 | authority: Disability and Rehabilitation | doi: 10.1080/09638288.2020.1804626,corpus=red_flags;source_id=2;doc=2.pdf;chunk_index=14;chunk_method=pypdf
